,word,PosScore,NegScore
955,propitious,0.5,0.0
956,prosperous,0.75,0.0
957,gracious,0.375,0.0
958,unpropitious,0.0,0.625
959,ominous,0.25,0.75
960,thunderous,0.125,0.875
961,authorized,0.0,0.375
962,licensed,0.0,0.0
963,sanctioned,0.0,0.0
964,glorified,0.125,0.125
965,sceptred,0.0,0.0
966,unauthorized,0.0,0.875
967,self-appointed,0.0,0.0
968,unlicensed,0.0,0.25
969,constitutional,0.0,0.0
970,unconstitutional,0.0,0.75
971,autochthonous,0.0,0.0
972,allochthonous,0.0,0.0
973,homoecious,0.0,0.0
974,heteroecious,0.0,0.0
975,autogenous,0.0,0.0
976,self-produced,0.0,0.0
977,self-induced,0.0,0.625
978,heterogenous,0.0,0.0
979,automatic,0.0,0.0
980,semiautomatic,0.375,0.0
981,machine-driven,0.0,0.0
982,self-regulating,0.0,0.0
983,self-locking,0.0,0.0
984,self-winding,0.0,0.0
985,semiautomatic,0.0,0.0
986,smart,0.5,0.0
987,manual,0.125,0.375
988,non-automatic,0.0,0.0
989,available,0.375,0.0
990,accessible,0.125,0.0
991,acquirable,0.625,0.0
992,addressable,0.625,0.0
993,easy,0.125,0.0
994,forthcoming,0.125,0.0
995,procurable,0.625,0.0
996,in_stock,0.0,0.0
997,lendable,0.25,0.0
998,visible,0.375,0.0
999,on_hand,0.375,0.0
1000,on_tap,0.0,0.0
1001,on_tap,0.0,0.0
1002,open,0.0,0.5
1003,purchasable,0.0,0.0
1004,ready,0.0,0.0
1005,unavailable,0.375,0.5
1006,untouchable,0.0,0.625
1007,out_of_stock,0.0,0.625
1008,awake,0.125,0.5
1009,up,0.0,0.0
1010,awakened,0.0,0.0
1011,watchful,0.0,0.625
1012,wide-awake,0.125,0.375
1013,waking,0.25,0.25
1014,asleep,0.0,0.0
1015,at_rest,0.0,0.0
1016,torpid,0.0,0.0
1017,drowsy,0.0,0.0
1018,sound_asleep,0.0,0.125
1019,hypnoid,0.0,0.0
1020,sleepyheaded,0.0,0.0
1021,somnolent,0.5,0.125
1022,unawakened,0.0,0.25
1023,astringent,0.125,0.25
1024,styptic,0.125,0.375
1025,nonastringent,0.0,0.375
1026,cognizant,0.5,0.0
1027,awake,0.625,0.0
1028,conscious,0.625,0.0
1029,sensible,0.625,0.0
1030,unaware,0.0,0.25
1031,unmindful,0.125,0.25
1032,unconscious,0.0,0.75
1033,unsuspecting,0.0,0.625
1034,witting,0.375,0.0
1035,unwitting,0.0,0.625
1036,alarming,0.0,0.5
1037,dismaying,0.0,0.5
1038,ugly,0.0,0.625
1039,terrible,0.0,0.625
1040,threatening,0.0,0.75
1041,nightmarish,0.25,0.625
1042,shuddery,0.0,0.75
1043,creepy-crawly,0.0,0.5
1044,unnerving,0.625,0.0
1045,sick,0.25,0.625
1046,hairy,0.0,0.25
1047,petrifying,0.0,0.25
1048,stupefying,0.25,0.125
1049,terrifying,0.0,0.625
1050,unalarming,0.25,0.25
1051,anemophilous,0.0,0.0
1052,entomophilous,0.0,0.0
1053,reassuring,0.5,0.0
1054,soothing,0.375,0.125
1055,assuring,0.5,0.0
1056,consoling,0.5,0.5
1057,worrisome,0.25,0.5
1058,back,0.0,0.0
1059,rearmost,0.0,0.0
1060,rearward,0.0,0.0
1061,front,0.0,0.0
1062,in_advance,0.0,0.0
1063,frontmost,0.0,0.0
1064,head-on,0.0,0.0
1065,leading,0.375,0.0
1066,guiding,0.0,0.0
1067,guiding,0.0,0.0
1068,following,0.0,0.0
1069,pursuing,0.0,0.0
1070,backed,0.0,0.0
1071,hardcover,0.0,0.125
1072,high-backed,0.125,0.0
1073,low-backed,0.0,0.125
1074,razorback,0.0,0.0
1075,spiny-backed,0.0,0.125
1076,stiff-backed,0.0,0.0
1077,straight-backed,0.0,0.0
1078,backless,0.0,0.25
1079,low-cut,0.0,0.0
1080,backward,0.0,0.0
1081,sweptback,0.0,0.0
1082,retroflex,0.0,0.0
1083,transposed,0.0,0.0
1084,reverse,0.125,0.0
1085,reverse,0.0,0.0
1086,receding,0.0,0.0
1087,self-referent,0.0,0.0
1088,regardant,0.0,0.0
1089,retracted,0.0,0.0
1090,retrograde,0.0,0.5
1091,retroflexed,0.0,0.0
1092,reversive,0.375,0.375
1093,forward,0.0,0.0
1094,guardant,0.0,0.0
1095,headlong,0.125,0.0
1096,forward,0.0,0.0
1097,reverse,0.0,0.125
1098,backward,0.5,0.0
1099,blate,0.25,0.0
1100,forward,0.25,0.25
1101,nervy,0.0,0.5
1102,self-assertive,0.0,0.5
1103,overfamiliar,0.0,0.125
1104,wise,0.0,0.125
1105,presumptuous,0.0,0.5
1106,balconied,0.0,0.0
1107,unbalconied,0.0,0.5
1108,barrelled,0.0,0.0
1109,unbarrelled,0.0,0.75
1110,beaked,0.25,0.25
1111,beaklike,0.0,0.25
1112,billed,0.0,0.0
1113,duckbill,0.125,0.25
1114,rostrate,0.0,0.0
1115,short-billed,0.0,0.0
1116,stout-billed,0.25,0.0
1117,straight-billed,0.0,0.0
1118,thick-billed,0.0,0.0
1119,beakless,0.0,0.625
1120,bedded,0.0,0.0
1121,double-bedded,0.125,0.0
1122,single-bedded,0.0,0.0
1123,twin-bedded,0.0,0.0
1124,bedless,0.0,0.5
1125,beneficed,0.0,0.0
1126,unbeneficed,0.0,0.625
1127,stratified,0.0,0.0
1128,foliated,0.0,0.0
1129,laminar,0.0,0.0
1130,superimposed,0.0,0.0
1131,sheetlike,0.0,0.125
1132,unstratified,0.0,0.75
1133,ferny,0.0,0.5
1134,braky,0.125,0.375
1135,ferny,0.25,0.0
1136,fernless,0.375,0.0
1137,grassy,0.0,0.0
1138,grass-covered,0.0,0.25
1139,grasslike,0.0,0.0
1140,sedgelike,0.0,0.25
1141,sedgy,0.0,0.25
1142,grassless,0.0,0.25
1143,gusseted,0.0,0.0
1144,ungusseted,0.0,0.5
1145,hairless,0.0,0.5
1146,bald-pated,0.0,0.125
1147,balding,0.0,0.125
1148,smooth-faced,0.125,0.125
1149,depilatory,0.0,0.0
1150,depilous,0.125,0.375
1151,glabrescent,0.125,0.375
1152,glabrous,0.125,0.375
1153,naked-muzzled,0.0,0.0
1154,naked-tailed,0.0,0.0
1155,nonhairy,0.0,0.0
1156,tonsured,0.0,0.0
1157,hirsute,0.0,0.25
1158,hoary,0.125,0.25
1159,coarse-haired,0.25,0.5
1160,comose,0.0,0.0
1161,curly-haired,0.0,0.0
1162,dark-haired,0.0,0.375
1163,sericeous,0.0,0.375
1164,floccose,0.0,0.0
1165,furlike,0.0,0.25
1166,furry,0.0,0.0
1167,fuzzy,0.125,0.0
1168,glossy-haired,0.0,0.0
1169,hispid,0.0,0.0
1170,woolly,0.0,0.125
1171,long-haired,0.0,0.0
1172,pappose,0.0,0.25
1173,pilous,0.0,0.25
1174,rough-haired,0.0,0.0
1175,shock-headed,0.0,0.0
1176,short-haired,0.0,0.0
1177,silky-haired,0.0,0.0
1178,silver-haired,0.0,0.0
1179,smooth-haired,0.0,0.75
1180,snake-haired,0.0,0.0
1181,soft-haired,0.25,0.0
1182,stiff-haired,0.25,0.0
1183,thick-haired,0.375,0.0
1184,tomentous,0.0,0.0
1185,velvety-haired,0.125,0.0
1186,wiry-coated,0.0,0.0
1187,wiry,0.0,0.0
1188,wooly-haired,0.0,0.125
1189,awny,0.0,0.0
1190,bearded,0.0,0.0
1191,awnless,0.0,0.25
1192,bearing,0.0,0.0
1193,supporting,0.625,0.0
1194,nonbearing,0.0,0.0
1195,beautiful,0.75,0.0
1196,beauteous,0.125,0.0
1197,sightly,0.75,0.0
1198,dishy,0.5,0.0
1199,exquisite,0.5,0.125
1200,well-favoured,0.625,0.0
1201,splendiferous,0.625,0.125
1202,gorgeous,0.75,0.0
1203,lovely,0.625,0.0
1204,picturesque,0.75,0.0
1205,pretty,0.875,0.125
1206,pretty-pretty,0.5,0.0
1207,pulchritudinous,0.5,0.125
1208,ravishing,0.75,0.0
1209,scenic,0.25,0.0
1210,stunning,0.75,0.0
1211,ugly,0.0,0.375
1212,disfigured,0.25,0.375
1213,evil-looking,0.0,0.0
1214,fugly,0.0,0.75
1215,monstrous,0.125,0.375
1216,repulsive,0.25,0.625
1217,ill-favoured,0.0,0.0
1218,scrofulous,0.125,0.625
1219,unpicturesque,0.375,0.625
1220,unsightly,0.0,0.625
1221,bellied,0.0,0.375
1222,great_bellied,0.0,0.0
1223,flat-bellied,0.125,0.25
1224,banded,0.0,0.0
1225,unbanded,0.0,0.75
1226,belted,0.0,0.0
1227,banded,0.25,0.125
1228,belt-fed,0.0,0.0
1229,beltlike,0.25,0.125
1230,unbelted,0.125,0.25
1231,beneficent,0.75,0.0
1232,benefic,0.75,0.0
1233,maleficent,0.0,0.75
1234,baneful,0.0,0.625
1235,malign,0.375,0.25
1236,malicious,0.25,0.625
1237,vindictive,0.375,0.625
1238,leering,0.625,0.25
1239,malevolent,0.0,0.875
1240,beady-eyed,0.125,0.5
1241,catty,0.125,0.75
1242,vicious,0.0,0.75
1243,venomed,0.125,0.75
1244,vixenish,0.0,0.875
1245,unmalicious,0.222,0.778
1246,benignant,0.875,0.0
1247,kindly,0.5,0.0
1248,malign,0.25,0.625
1249,cancerous,0.125,0.625
1250,best,0.75,0.0
1251,prizewinning,0.0,0.0
1252,top-quality,0.75,0.0
1253,world-class,0.625,0.0
1254,sunday-go-to-meeting,0.0,0.0
1255,optimum,0.5,0.0
1256,primo,0.625,0.0
1257,record-breaking,0.375,0.0
1258,second-best,0.25,0.0
1259,superfine,0.375,0.125
1260,unsurpassed,0.25,0.625
1261,unsurpassable,1.0,0.0
1262,worst,0.25,0.75
1263,bottom,0.25,0.375
1264,lowest,0.375,0.5
1265,pessimum,0.125,0.5
1266,better,0.875,0.0
1267,amended,0.5,0.0
1268,finer,0.75,0.0
1269,improved,0.5,0.25
1270,worse,0.0,0.75
1271,worsened,0.0,0.25
1272,better,0.875,0.0
1273,healthier,0.5,0.0
1274,worsened,0.556,0.444
1275,bettering,0.375,0.0
1276,meliorative,0.375,0.5
1277,amendatory,0.0,0.0
1278,corrective,0.625,0.0
1279,remedial,0.125,0.375
1280,worsening,0.0,0.25
1281,bicameral,0.0,0.0
1282,unicameral,0.0,0.0
1283,bidirectional,0.0,0.0
1284,bifacial,0.0,0.0
1285,duplex,0.0,0.0
1286,two-way,0.0,0.0
1287,unidirectional,0.0,0.0
1288,one-way,0.0,0.0
1289,simplex,0.0,0.0
1290,unifacial,0.0,0.0
1291,faced,0.0,0.0
1292,baby-faced,0.125,0.0
1293,bald-faced,0.5,0.0
1294,featured,0.0,0.125
1295,two-faced,0.0,0.0
1296,long-faced,0.5,0.0
1297,round-faced,0.0,0.0
1298,pale-faced,0.0,0.0
1299,pug-faced,0.5,0.0
1300,sad-faced,0.5,0.0
1301,sweet-faced,0.625,0.0
1302,visaged,0.0,0.0
1303,faceless,0.0,0.5
1304,anonymous,0.125,0.5
1305,bibbed,0.0,0.0
1306,bibless,0.125,0.25
1307,unilateral,0.0,0.0
1308,one-party,0.0,0.0
1309,multilateral,0.0,0.0
1310,two-sided,0.0,0.0
1311,deep-lobed,0.125,0.0
1312,two-lobed,0.375,0.0
1313,two-way,0.0,0.0
1314,joint,0.0,0.0
1315,multipartite,0.0,0.0
1316,quadrilateral,0.0,0.0
1317,five-sided,0.0,0.0
1318,six-sided,0.0,0.0
1319,seven-sided,0.0,0.0
1320,eight-sided,0.0,0.0
1321,nine-sided,0.0,0.0
1322,ten-sided,0.0,0.0
1323,eleven-sided,0.0,0.0
1324,twelve-sided,0.0,0.0
1325,quadripartite,0.0,0.0
1326,tetramerous,0.0,0.0
1327,three-cornered,0.0,0.0
1328,three-lobed,0.0,0.0
1329,four-lobed,0.0,0.0
1330,five-lobed,0.0,0.5
1331,many-lobed,0.0,0.0
1332,palmately-lobed,0.125,0.0
1333,trilateral,0.0,0.0
1334,tripartite,0.0,0.0
1335,bimodal,0.125,0.0
1336,unimodal,0.0,0.0
1337,binaural,0.0,0.0
1338,two-eared,0.375,0.0
1339,two-channel,0.0,0.0
1340,monaural,0.0,0.0
1341,one-eared,0.0,0.0
1342,single-channel,0.0,0.0
1343,binucleated,0.0,0.0
1344,mononucleate,0.0,0.0
1345,trinucleated,0.0,0.0
1346,two-footed,0.0,0.0
1347,quadrupedal,0.0,0.0
1348,black,0.0,0.0
1349,afro-american,0.0,0.0
1350,non-white,0.0,0.0
1351,negro,0.0,0.0
1352,negroid,0.0,0.0
1353,white,0.0,0.0
1354,caucasoid,0.0,0.0
1355,light-skinned,0.0,0.0
1356,light-haired,0.0,0.0
1357,towheaded,0.0,0.0
1358,fairish,0.0,0.0
1359,sandy,0.0,0.0
1360,nordic,0.0,0.125
1361,redheaded,0.0,0.0
1362,brunette,0.0,0.25
1363,adust,0.0,0.0
1364,tanned,0.0,0.0
1365,browned,0.0,0.0
1366,dark,0.0,0.0
1367,dark-haired,0.0,0.0
1368,swarthy,0.0,0.0
1369,grizzled,0.0,0.0
1370,nutbrown,0.0,0.0
1371,blemished,0.0,0.375
1372,pustulate,0.0,0.375
1373,blebby,0.0,0.0
1374,blotchy,0.0,0.5
1375,flyblown,0.5,0.0
1376,scarred,0.0,0.625
1377,pockmarked,0.125,0.5
1378,unmutilated,0.625,0.0
1379,untarnished,0.625,0.0
1380,bloody,0.0,0.25
1381,blood-filled,0.0,0.0
1382,gory,0.0,0.375
1383,bloodsucking,0.0,0.0
1384,sanguinary,0.0,0.625
1385,violent,0.25,0.625
1386,murderous,0.625,0.125
1387,slaughterous,0.0,0.625
1388,internecine,0.0,0.5
1389,bloodless,0.25,0.25
1390,unbloody,0.0,0.0
1391,bold,0.5,0.125
1392,unfearing,0.25,0.0
1393,temerarious,0.5,0.125
1394,emboldened,0.375,0.0
1395,reckless,0.125,0.75
1396,heroical,0.5,0.0
1397,nervy,0.5,0.5
1398,vaulting,0.5,0.0
1399,overvaliant,0.5,0.25
1400,timid,0.625,0.0
1401,bashful,0.5,0.5
1402,coy,0.25,0.0
1403,trepid,0.125,0.25
1404,intimidated,0.375,0.125
1405,mousy,0.5,0.25
1406,bound,0.0,0.0
1407,enchained,0.0,0.0
1408,shackled,0.0,0.0
1409,rolled,0.0,0.0
1410,pinioned,0.0,0.0
1411,tethered,0.0,0.0
1412,trussed,0.0,0.0
1413,wired,0.0,0.0
1414,unbound,0.0,0.75
1415,untied,0.0,0.375
1416,untethered,0.0,0.75
1417,tied,0.0,0.0
1418,untied,0.0,0.0
1419,tied,0.0,0.0
1420,knotted,0.0,0.0
1421,untied,0.0,0.125
1422,tangled,0.0,0.0
1423,fouled,0.0,0.0
1424,intermeshed,0.125,0.0
1425,entangled,0.0,0.0
1426,snarly,0.0,0.0
1427,matted,0.0,0.0
1428,rootbound,0.25,0.0
1429,thrown_and_twisted,0.0,0.0
1430,untangled,0.0,0.125
1431,unsnarled,0.0,0.0
1432,bound,0.0,0.0
1433,brassbound,0.125,0.0
1434,cased,0.0,0.0
1435,half-bound,0.0,0.0
1436,paperbacked,0.0,0.0
1437,well-bound,0.25,0.0
1438,unbound,0.0,0.75
1439,looseleaf,0.25,0.0
1440,bordered,0.0,0.0
1441,boxed,0.0,0.0
1442,featheredged,0.0,0.0
1443,edged,0.0,0.0
1444,fringed,0.0,0.0
1445,lined,0.0,0.0
1446,sawtoothed-edged,0.25,0.25
1447,seagirt,0.0,0.0
1448,spiny-edged,0.25,0.0
1449,white-edged,0.0,0.0
1450,unbordered,0.0,0.0
1451,lotic,0.0,0.0
1452,lentic,0.0,0.0
1453,lower-class,0.0,0.0
1454,non-u,0.0,0.625
1455,proletarian,0.0,0.0
1456,working-class,0.0,0.0
1457,upper-lower-class,0.0,0.0
1458,middle-class,0.0,0.0
1459,bourgeois,0.0,0.0
1460,materialistic,0.375,0.25
1461,lower-middle-class,0.0,0.0
1462,upper-middle-class,0.0,0.0
1463,upper-class,0.0,0.0
1464,quality,0.375,0.0
1465,property-owning,0.0,0.0
1466,u,0.0,0.0
1467,tweedy,0.0,0.375
1468,wellborn,0.625,0.0
1469,brachycranic,0.0,0.0
1470,short-headed,0.0,0.0
1471,bullet-headed,0.0,0.0
1472,dolichocranic,0.0,0.0
1473,long-headed,0.0,0.0
1474,courageous,0.375,0.125
1475,heroic,0.5,0.125
1476,gallant,0.125,0.0
1477,spunky,0.125,0.375
1478,lionhearted,0.375,0.25
1479,stouthearted,0.25,0.0
1480,undaunted,0.5,0.0
1481,valorous,0.625,0.0
1482,fearful,0.0,0.5
1483,caitiff,0.0,0.5
1484,yellow-bellied,0.0,0.5
1485,recreant,0.125,0.375
1486,dastardly,0.125,0.5
1487,timid,0.125,0.5
1488,funky,0.0,0.25
1489,poltroon,0.625,0.0
1490,unmanly,0.25,0.625
1491,plucky,0.125,0.75
1492,gutless,0.375,0.375
1493,breast-fed,0.0,0.0
1494,suckled,0.0,0.0
1495,bottle-fed,0.0,0.0
1496,eupnoeic,0.0,0.0
1497,sweet-breathed,0.0,0.125
1498,dyspnoeic,0.0,0.75
1499,asphyxiating,0.125,0.375
1500,suffocative,0.125,0.375
1501,winded,0.0,0.0
1502,crystalline,0.0,0.0
1503,crystallized,0.0,0.0
1504,microcrystalline,0.0,0.0
1505,polycrystalline,0.0,0.0
1506,noncrystalline,0.0,0.25
1507,uncrystallized,0.125,0.5
1508,landed,0.0,0.0
1509,landless,0.0,0.0
1510,light,0.5,0.25
1511,reddened,0.0,0.0
1512,autofluorescent,0.0,0.0
1513,bioluminescent,0.0,0.0
1514,bright,0.0,0.125
1515,candescent,0.25,0.125
1516,floodlit,0.0,0.0
1517,fluorescent,0.0,0.0
1518,well-lighted,0.0,0.0
1519,incandescent,0.0,0.0
1520,lamplit,0.0,0.0
1521,lighting-up,0.125,0.0
1522,livid,0.25,0.0
1523,luminescent,0.125,0.0
1524,phosphorescent,0.0,0.125
1525,sunstruck,0.0,0.25
1526,white,0.0,0.0
1527,dark,0.125,0.125
1528,stygian,0.0,0.125
1529,aphotic,0.125,0.25
1530,pitch-dark,0.25,0.375
1531,caliginous,0.0,0.25
1532,cimmerian,0.5,0.25
1533,crepuscular,0.125,0.625
1534,darkened,0.0,0.0
1535,darkening,0.0,0.0
1536,darkling,0.0,0.125
1537,darkling,0.125,0.125
1538,subdued,0.125,0.75
1539,twilit,0.0,0.25
1540,sulky,0.0,0.125
1541,unlit,0.125,0.0
1542,semidark,0.125,0.125
1543,tenebrous,0.0,0.125
1544,shaded,0.0,0.0
1545,murky,0.0,0.0
1546,umbrageous,0.0,0.375
1547,unshaded,0.0,0.625
1548,unshadowed,0.0,0.5
1549,shaded,0.0,0.0
1550,hatched,0.0,0.0
1551,unshaded,0.0,0.5
1552,moony,0.0,0.0
1553,moonless,0.0,0.5
1554,bridgeable,0.375,0.0
1555,unbridgeable,0.0,0.125
1556,bright,0.125,0.0
1557,nitid,0.375,0.0
1558,luminous,0.25,0.0
1559,sparkly,0.0,0.0
1560,buttony,0.0,0.0
1561,refulgent,0.125,0.0
1562,glary,0.625,0.125
1563,bright_as_a_new_penny,0.375,0.125
1564,brilliant,0.375,0.125
1565,ardent,0.25,0.0
1566,glimmery,0.25,0.0
1567,shiny,0.5,0.0
1568,pearlescent,0.0,0.0
1569,lurid,0.125,0.0
1570,noctilucent,0.375,0.0
1571,slick,0.125,0.0
1572,self-luminous,0.0,0.0
1573,shimmery,0.375,0.0
1574,silvery,0.125,0.0
1575,twinkling,0.375,0.0
1576,dull,0.375,0.0
1577,matted,0.0,0.25
1578,lustreless,0.375,0.375
1579,subdued,0.125,0.75
1580,dimmed,0.25,0.125
1581,low-beam,0.0,0.0
1582,undimmed,0.0,0.75
1583,prejudiced,0.0,0.0
1584,homophobic,0.0,0.125
1585,jaundiced,0.25,0.625
1586,loaded,0.25,0.0
1587,racist,0.0,0.0
1588,sexist,0.0,0.0
1589,unprejudiced,0.5,0.0
1590,nonracist,0.25,0.0
1591,broad-minded,0.5,0.0
1592,tolerant,0.625,0.0
1593,catholic,0.625,0.0
1594,undogmatical,0.0,0.375
1595,open-minded,0.125,0.0
1596,narrow-minded,0.125,0.125
1597,closed-minded,0.0,0.625
1598,dogmatical,0.5,0.25
1599,intolerant,0.25,0.25
1600,self-opinionated,0.25,0.25
1601,small-minded,0.25,0.125
1602,reconstructed,0.0,0.0
1603,unreconstructed,0.0,0.0
1604,broken,0.0,0.125
1605,unbroken,0.0,0.0
1606,unkept,0.0,0.125
1607,unbroken,0.0,0.5
1608,broken,0.0,0.125
1609,broken-field,0.0,0.0
1610,dotted,0.0,0.125
1611,off-and-on,0.0,0.0
1612,halting,0.125,0.125
1613,unbroken,0.0,0.0
1614,solid,0.0,0.375
1615,uninterrupted,0.0,0.0
1616,fraternal,0.0,0.0
1617,sororal,0.0,0.0
1618,exergonic,0.0,0.0
1619,endergonic,0.0,0.0
1620,fraternal,0.0,0.0
1621,monovular,0.0,0.0
1622,interred,0.0,0.375
1623,belowground,0.0,0.0
1624,unburied,0.0,0.25
1625,busy,0.375,0.0
1626,at_work,0.0,0.0
1627,toiling,0.0,0.375
1628,occupied,0.125,0.0
1629,overbusy,0.375,0.0
1630,tied_up,0.0,0.0
1631,up_to,0.5,0.0
1632,idle,0.0,0.625
1633,bone-lazy,0.0,0.25
1634,work-shy,0.0,0.0
1635,lackadaisical,0.0,0.375
1636,leisured,0.375,0.125
1637,unengaged,0.375,0.5
1638,bony,0.0,0.0
1639,bone,0.0,0.0
1640,boned,0.0,0.0
1641,bonelike,0.0,0.25
1642,strong-boned,0.25,0.0
1643,boneless,0.0,0.625
1644,deboned,0.0,0.0
1645,fastened,0.0,0.0
1646,botonnee,0.0,0.0
1647,button-down,0.0,0.0
1648,unfastened,0.0,0.125
1649,open-collared,0.0,0.625
1650,capitalistic,0.25,0.0
1651,bourgeois,0.0,0.0
1652,private-enterprise,0.0,0.0
1653,laissez-faire,0.0,0.0
1654,socialistic,0.0,0.0
1655,collective,0.0,0.0
1656,state-controlled,0.0,0.0
1657,cacophonous,0.0,0.625
1658,squawky,0.0,0.0
1659,guttural,0.0,0.0
1660,scratchy,0.0,0.625
1661,husky,0.0,0.375
1662,jangly,0.0,0.0
1663,jarring,0.0,0.625
1664,strident,0.0,0.5
1665,splitting,0.0,0.0
1666,euphonous,0.625,0.0
1667,golden,0.0,0.25
1668,silvery,0.0,0.25
1669,calculable,0.5,0.0
1670,estimable,0.0,0.0
1671,numerable,0.0,0.0
1672,incalculable,0.125,0.625
1673,unnumerable,0.0,0.0
1674,inestimable,0.0,0.0
1675,indeterminable,0.125,0.625
1676,calm,0.375,0.0
1677,unruffled,0.5,0.0
1678,settled,0.5,0.25
1679,windless,0.0,0.5
1680,stormy,0.0,0.75
1681,wild,0.375,0.5
1682,surging,0.125,0.625
1683,blustery,0.0,0.125
1684,rough,0.0,0.625
1685,windy,0.0,0.375
1686,choppy,0.0,0.25
1687,dirty,0.0,0.75
1688,puffy,0.0,0.125
1689,squally,0.0,0.625
1690,thundery,0.0,0.5
1691,camphorated,0.0,0.25
1692,uncamphorated,0.0,0.25
1693,capable,0.125,0.0
1694,able,0.125,0.0
1695,surefooted,0.125,0.625
1696,resourceful,0.5,0.125
1697,incapable,0.125,0.125
1698,unable,0.0,0.375
1699,capable,0.0,0.0
1700,incapable,0.0,0.75
1701,cared-for,0.125,0.0
1702,tended_to,0.0,0.0
1703,uncared-for,0.125,0.125
1704,unattended,0.125,0.25
1705,untended,0.0,0.125
1706,careful,0.5,0.0
1707,blow-by-blow,0.375,0.0
1708,sure,0.25,0.0
1709,close,0.625,0.0
1710,scrupulous,0.25,0.375
1711,elaborated,0.5,0.0
1712,narrow,0.5,0.25
1713,too-careful,0.5,0.0
1714,particular,0.0,0.0
1715,protective,0.375,0.0
1716,studious,0.25,0.125
1717,thorough,0.75,0.0
1718,careless,0.0,0.5
1719,perfunctory,0.125,0.75
1720,sloppy,0.5,0.125
1721,reckless,0.125,0.75
1722,incautious,0.5,0.25
1723,offhanded,0.125,0.375
1724,carnivorous,0.0,0.0
1725,zoophagous,0.0,0.125
1726,piscivorous,0.0,0.0
1727,predacious,0.0,0.0
1728,herbivorous,0.0,0.0
1729,anthophilous,0.0,0.0
1730,baccivorous,0.0,0.0
1731,fruit-eating,0.0,0.0
1732,grass-eating,0.0,0.0
1733,plant-eating,0.0,0.0
1734,saprozoic,0.0,0.0
1735,saprophytic,0.0,0.0
1736,omnivorous,0.0,0.125
1737,all-devouring,0.0,0.125
1738,insectivorous,0.0,0.0
1739,apivorous,0.0,0.0
1740,myrmecophagous,0.0,0.0
1741,holozoic,0.0,0.0
1742,holophytic,0.0,0.0
1743,pistillate,0.0,0.0
1744,acarpelous,0.0,0.0
1745,carpeted,0.0,0.375
1746,uncarpeted,0.0,0.125
1747,carvel-built,0.0,0.0
1748,flush-seamed,0.0,0.0
1749,lap-streaked,0.0,0.0
1750,carven,0.0,0.0
1751,inscribed,0.0,0.0
1752,sculptured,0.375,0.0
1753,lapidarian,0.0,0.0
1754,sliced,0.0,0.0
1755,uncarved,0.0,0.125
1756,acatalectic,0.125,0.0
1757,catalectic,0.0,0.125
1758,hypercatalectic,0.0,0.0
1759,cauline,0.0,0.0
1760,radical,0.0,0.0
1761,censored,0.0,0.0
1762,expurgated,0.0,0.0
1763,uncensored,0.0,0.5
1764,unexpurgated,0.0,0.5
1765,caudated,0.0,0.0
1766,bobtailed,0.0,0.0
1767,taillike,0.0,0.25
1768,tailed,0.0,0.0
1769,scaly-tailed,0.0,0.0
1770,scissor-tailed,0.0,0.0
1771,short-tailed,0.0,0.0
1772,square-tailed,0.125,0.0
1773,stiff-tailed,0.0,0.0
1774,swallow-tailed,0.0,0.0
1775,tail-shaped,0.0,0.0
1776,acaudate,0.0,0.25
1777,tailless,0.0,0.625
1778,stemmed,0.0,0.0
1779,cylindrical-stemmed,0.0,0.0
1780,leafy-stemmed,0.0,0.125
1781,multi-stemmed,0.0,0.0
1782,short-stemmed,0.0,0.0
1783,spiny-stemmed,0.25,0.0
1784,stout-stemmed,0.0,0.0
1785,thick-stemmed,0.0,0.0
1786,weak-stemmed,0.0,0.0
1787,wiry-stemmed,0.0,0.0
1788,woolly-stemmed,0.0,0.0
1789,woody-stemmed,0.0,0.0
1790,stemless,0.25,0.0
1791,causative,0.125,0.0
1792,abortifacient,0.0,0.375
1793,actuating,0.0,0.0
1794,anorexigenic,0.0,0.5
1795,causal,0.0,0.5
1796,tributary,0.25,0.25
1797,errhine,0.0,0.5
1798,fast,0.25,0.0
1799,inductive,0.375,0.0
1800,motive,0.125,0.0
1801,motor,0.0,0.375
1802,precipitating,0.0,0.125
1803,responsible_for,0.0,0.0
1804,sternutatory,0.0,0.375
1805,noncausative,0.0,0.25
1806,cautious,0.75,0.0
1807,chary,0.5,0.25
1808,fabian,0.25,0.0
1809,gingerly,0.625,0.25
1810,restrained,0.625,0.0
1811,overcautious,0.625,0.0
1812,incautious,0.25,0.25
1813,tearaway,0.0,0.625
1814,cellular,0.0,0.0
1815,cancellous,0.0,0.0
1816,pitted,0.0,0.0
1817,cell-like,0.0,0.125
1818,lymphoblast-like,0.25,0.25
1819,multicellular,0.0,0.0
1820,noncellular,0.0,0.5
1821,cell-free,0.0,0.25
1822,single-celled,0.0,0.0
1823,coherent,0.5,0.0
1824,incoherent,0.125,0.625
1825,compartmented,0.0,0.0
1826,compartmentalized,0.0,0.0
1827,uncompartmented,0.0,0.75
1828,porous,0.0,0.625
1829,porose,0.0,0.0
1830,nonporous,0.0,0.625
1831,central,0.0,0.0
1832,amidship,0.0,0.0
1833,bicentric,0.0,0.0
1834,bifocal,0.125,0.0
1835,midway,0.0,0.0
1836,centered,0.0,0.0
1837,centrical,0.0,0.0
1838,focal,0.0,0.0
1839,median,0.0,0.0
