,ID,applicability,sentiment,text
1362,3285,,,S real i it store got even movie  don on garbage the movie how t shelves understand of this not the a
1363,3286,,,Still update was it back time amazing as and just went a for second
1364,3287,,,That desserts yummy the i  were can say
1365,3288,,, car moving freeway in a it at is speed unusable
1366,3289,,,Issues ve my sound the i roam house living with is decent phone no with able to in  around range been very the the room reception quality
1367,3290,,,At design is clip not very all as the odd ear is comfortable the very 
1368,3291,,,Texture taste companions nice what everything was and dinner my with told fresh very from  me
1369,3292,,,You lot about movie business this movie itself the real learn inside and of a in lot emotions the people a about 
137,2060,,,It's just painful!  
1370,3293,,,Happy was veggie friendly vegan and the  waitress accomodate for options to
1371,3294,,,Like use i it and  it to is simple
1372,3295,,,Additional the despite oem  of product these and few an well worth flaws but exceptional case quality of costs owning this official is
1373,3296,,,Is nasty  area play the kids
1374,3297,,,And down each towards talk their one customers they food attitudes don when horrible  to t customers have enjoy
1375,3298,,,Even a i believe s t  to this sequel can there
1376,3299,,,So so far  good
1377,3300,,,Gets car done to simple so s makes the it much and convenient smoother use ride very job 
1378,3301,,,I  it loved conclusion
1379,3302,,,Staff your talking than themselves  spends to time me more
138,2061,,,"Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  "
1380,3303,,,Edge go you seat the your at afraid car  had movie on your to night the end the the you somewhat of of made and to
1381,3304,,,Free off for came i dvd turned but a player through it the embarrassed halfway thing was  i with because still bought i howell
1382,3305,,,Writing into it how containing humans removing s  a when example the can you the by the of zombie students the piece dumb established is necklace meteorite of back turn best a that
1383,3306,,,Eat d seriously rather  food i airline
1384,3307,,,Have is  one phone i this in the used but best two years several
1385,3308,,,Eggplant is you with your green  stir like usual way d love any they fry order customize will bean my it
1386,3309,,,We the loved biscuits 
1387,3310,,,My like mary  bloody his friend not did
1388,3311,,,Nicest ever across come are restaurant owners these ve the i 
1389,3312,,,Friends my best this  remake of wedding was a poor
139,2062,,,This was one of the worst films i have ever seen.  
1390,3313,,, not in the after i waiting hour and seated moods of an being was greatest
1391,3314,,,The went better in  vegas place other much to i ayce sushi than
1392,3315,,,Down italian restaurant  hands favorite my
1393,3316,,, long love life especially the battery i
1394,3317,,,First time quickly become think i regular but a  will going i
1395,3318,,,Turn  on loud should enough like t and not it doesn
1396,3319,,,M them i  returning
1397,3320,,,Are t there if go  this you reading please don
1398,3321,,,T point at won any and  on disappointed be it order you the finger menu your item
1399,3322,,,Excalibur place is  i should guess have common sense it my would but this the i t suck because didn use i inside of known that
14,1937,,,10/10  
140,2063,,,They work about 2 weeks then break.
1400,3323,,,Love fact is on worth  i everything menu that the their it
1401,3324,,,Food out came ensued  our then disappointment
1402,3325,,,One in to of the back few  that definately i places phoenix again would go
1403,3326,,, yet another the wonderful great s film stable from nevertheless master
1404,3327,,,Very the design good is 
1405,3328,,,Not  phone do this purchase
1406,3329,,,A prompted such is beyond whatever  documentary me
1407,3330,,,Moving reading s is it how watching is bad that acting  and from a puppets around the book like wooden
1408,3331,,,You important phone respect  this is pitiful a know feature unfortunately call rather ability are receiving the to is a actually in and that
1409,3332,,,A in great all disappointment all 
141,2064,,,"I have seen many movies starring Jaclyn Smith, but my god this was one of her best, though it came out 12 years ago.  "
1410,3333,,, paced relatively time suited was run plus it short its and well
1411,3334,,,The looks thin scary  and it is flimsy cable so
1412,3335,,, a mega reasonably pixel of being part camera a the is good phone
1413,3336,,,Makes it etc toactivate the and tracfonewebsite user friendly  easy is
1414,3337,,,Bargain  a not good
1415,3338,,,Entirely  row the death scenes were unmoving
1416,3339,,,Want i money my back 
1417,3340,,,Things went that  wrong they burned the saganaki
1418,3341,,,Memory joy pneumatic was incredible dispenser me food to quite the condiment nay like of nothing the the  transcendant brings but summarize
1419,3342,,, great service food and
142,2065,,,I didn't realize how wonderful the short really is until the last two scenes.  
1420,3343,,,Something in this love when place hits  flavor i but lacking spot quantity healthy want the not or
1421,3344,,,Experience at this  was not particular my location so recent good however
1422,3345,,,Also jerky were the movements  camera annoying
1423,3346,,,Bad he his was little as script acting player know with  but the contract i over the scripts a was as control
1424,3347,,,With the  nokia not it dit of most my time work
1425,3348,,,And nice headphones price for  the work great they
1426,3349,,,Is and the it restaurant has very a clean to restaurant feel family 
1427,3350,,, and it philadelphia i had in one miss they wish
1428,3351,,,I back definitely i be  ll doubt is for turn someone else me off unless a buying
1429,3352,,,Slow was service extremely the 
143,2066,,,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides."
1430,3353,,,With it the inside a on outside we and on pink and was the the ordered tender  rare duck nice char
1431,3354,,,Are jamaican delicious mojitos  the
1432,3355,,,Than the thing singing was acting s  worse s only stanwyck taylor
1433,3356,,,Canada greatest of the grace ever lee cinematographers by revere plmer to filmed john the one garfield screen conrad ann and james wong howe lilli william 
